STATION,NAME,DATE,YEAR,PRCP,SNOW,SNWD,TMAX,TMIN
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/27/73,1973,0.16,0,0,89,72
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/28/73,1973,1.21,0,0,91,67
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/29/73,1973,0,0,0,80,62
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/30/73,1973,0,0,0,82,59
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/31/73,1973,0,0,0,87,60
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/1/73,1973,0,0,0,78,69
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/2/73,1973,0.1,0,0,83,72
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/3/73,1973,0,0,0,83,62
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/4/73,1973,0,0,0,81,61
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/5/73,1973,0,0,0,84,62
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/6/73,1973,0,0,0,89,60
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/7/73,1973,0,0,0,88,66
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/8/73,1973,0,0,0,90,70
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/9/73,1973,0.04,0,0,95,73
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/10/73,1973,0.28,0,0,87,71
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/11/73,1973,0,0,0,87,70
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/12/73,1973,0.04,0,0,83,67
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/13/73,1973,0,0,0,81,60
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/14/73,1973,0,0,0,80,58
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/15/73,1973,1.19,0,0,72,66
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/16/73,1973,0,0,0,81,62
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/17/73,1973,0,0,0,82,58
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/18/73,1973,1.16,0,0,81,64
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/19/73,1973,0.03,0,0,82,62
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/20/73,1973,0,0,0,81,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/21/73,1973,0,0,0,76,60
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/22/73,1973,0.1,0,0,69,50
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/23/73,1973,0,0,0,70,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/24/73,1973,0,0,0,76,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/25/73,1973,0,0,0,81,54
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/26/73,1973,0,0,0,85,65
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/27/73,1973,0,0,0,87,75
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/28/73,1973,0,0,0,88,74
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/29/73,1973,0,0,0,92,71
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/30/73,1973,0,0,0,91,73
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/31/73,1973,0.03,0,0,91,66
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/1/73,1973,0,0,0,90,64
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/2/73,1973,0,0,0,90,68
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/3/73,1973,0,0,0,92,72
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/4/73,1973,0,0,0,93,67
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/5/73,1973,0.3,0,0,93,67
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/6/73,1973,1.32,0,0,79,60
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/7/73,1973,0,0,0,72,55
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/8/73,1973,0,0,0,67,53
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/9/73,1973,0,0,0,66,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/10/73,1973,0,0,0,71,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/11/73,1973,0,0,0,74,56
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/12/73,1973,0,0,0,68,53
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/13/73,1973,0,0,0,69,49
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/14/73,1973,1.94,0,0,58,53
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/15/73,1973,0.08,0,0,69,55
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/16/73,1973,0.12,0,0,63,49
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/17/73,1973,0.13,0,0,61,41
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/18/73,1973,0.33,0,0,64,48
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/19/73,1973,0,0,0,66,41
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/20/73,1973,0.01,0,0,61,45
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/21/73,1973,0,0,0,58,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/22/73,1973,0.22,0,0,69,39
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/23/73,1973,0.11,0,0,72,54
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/24/73,1973,0,0,0,64,53
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/25/73,1973,0,0,0,70,53
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/26/73,1973,0,0,0,73,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/27/73,1973,0.01,0,0,80,51
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/28/73,1973,0,0,0,69,52
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/29/73,1973,0,0,0,68,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/30/73,1973,0,0,0,66,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/1/73,1973,0,0,0,71,37
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/2/73,1973,0.91,0,0,68,55
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/3/73,1973,0.07,0,0,73,61
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/4/73,1973,0,0,0,73,56
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/5/73,1973,0.99,0,0,68,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/6/73,1973,0,0,0,66,45
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/7/73,1973,0,0,0,67,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/8/73,1973,0,0,0,71,48
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/9/73,1973,0,0,0,68,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/10/73,1973,0,0,0,72,45
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/11/73,1973,0,0,0,68,43
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/12/73,1973,0,0,0,74,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/13/73,1973,0,0,0,76,53
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/14/73,1973,0.1,0,0,66,51
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/15/73,1973,0,0,0,63,49
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/16/73,1973,0.22,0,0,52,44
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/17/73,1973,0.2,0,0,48,43
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/18/73,1973,0.21,0,0,47,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/19/73,1973,0.37,0,0,51,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/20/73,1973,0,0,0,57,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/21/73,1973,0,0,0,57,40
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/22/73,1973,0,0,0,64,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/23/73,1973,0,0,0,68,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/24/73,1973,0,0,0,71,39
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/25/73,1973,0,0,0,73,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/26/73,1973,0,0,0,64,44
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/27/73,1973,0,0,0,53,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/28/73,1973,0.02,0,0,47,37
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/29/73,1973,0.36,0,0,50,41
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/30/73,1973,0.36,0,0,58,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/31/73,1973,0,0,0,59,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/1/73,1973,0.41,0,0,52,45
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/2/73,1973,0.26,0,0,58,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/3/73,1973,0.02,0,0,47,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/4/73,1973,0.11,0,0,42,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/5/73,1973,0.19,2.2,0,39,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/6/73,1973,0.39,11.9,4,34,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/7/73,1973,0.24,2.1,14,38,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/8/73,1973,0,0,8,45,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/9/73,1973,0.02,1.1,5,35,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/10/73,1973,0.03,1.8,6,35,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/11/73,1973,0,0.1,4,40,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/12/73,1973,0,0,3,46,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/13/73,1973,0,0,2,58,45
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/14/73,1973,0,0,0,62,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/15/73,1973,1.47,0,0,48,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/16/73,1973,0.49,0.6,0,43,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/17/73,1973,0,0.4,0,38,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/18/73,1973,0.06,0,0,45,36
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/19/73,1973,0.02,0,0,40,25
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/20/73,1973,0,0,0,43,23
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/21/73,1973,0.34,0,0,50,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/22/73,1973,0.01,0,0,56,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/23/73,1973,0,0,0,59,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/24/73,1973,0.53,0,0,57,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/25/73,1973,0.4,0,0,57,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/26/73,1973,0,0,0,46,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/27/73,1973,0.96,0,0,57,38
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/28/73,1973,0.17,0,0,64,40
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/29/73,1973,0.4,0.4,0,42,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/30/73,1973,0.21,0,0,43,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/1/73,1973,0,0,0,37,26
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/2/73,1973,0,0,0,38,21
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/3/73,1973,0,0,0,56,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/4/73,1973,0.03,0,0,56,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/5/73,1973,0.26,0,0,61,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/6/73,1973,0,0,0,47,37
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/7/73,1973,0,0,0,37,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/8/73,1973,0,0,0,33,27
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/9/73,1973,1.21,0.4,0,39,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/10/73,1973,0,0,0,43,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/11/73,1973,0.02,0.3,0,35,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/12/73,1973,0.04,0.6,0,32,23
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/13/73,1973,0.04,0,1,43,24
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/14/73,1973,0.09,0,0,43,20
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/15/73,1973,0,0,0,21,12
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/16/73,1973,0,0,0,17,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/17/73,1973,0.63,12.2,1,13,8
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/18/73,1973,0.1,2,14,15,2
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/19/73,1973,0,0,11,15,-7
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/20/73,1973,0.3,0.2,11,47,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/21/73,1973,0.53,7.2,7,46,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/22/73,1973,0,0.2,12,27,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/23/73,1973,0,0,12,33,10
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/24/73,1973,0,0,11,18,-6
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/25/73,1973,0.3,0,10,45,6
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/26/73,1973,0.6,0,2,48,39
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/27/73,1973,0.09,0,0,44,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/28/73,1973,0,0,0,40,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/29/73,1973,0.08,0,0,45,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/30/73,1973,0,0,0,39,24
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/31/73,1973,0.06,1.3,1,30,20
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/1/74,1974,0.05,0.5,1,32,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/2/74,1974,0.03,1.3,2,24,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/3/74,1974,0.01,0.5,2,27,19
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/4/74,1974,0.01,0.5,2,27,20
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/5/74,1974,0,0,1,26,14
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/6/74,1974,0.01,1,1,29,14
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/7/74,1974,0.02,1.3,3,28,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/8/74,1974,0.01,0.5,3,18,8
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/9/74,1974,0.07,5.1,4,17,10
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/10/74,1974,0.06,1.1,7,24,12
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/11/74,1974,0.12,1.6,6,26,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/12/74,1974,0.03,1.2,7,22,7
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/13/74,1974,0.02,0.6,7,18,9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/14/74,1974,0,0,7,38,10
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/15/74,1974,0.03,0,5,39,26
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/16/74,1974,0.03,0.1,4,33,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/17/74,1974,0,0,4,15,-2
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/18/74,1974,0.04,0,4,20,-5
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/19/74,1974,0.03,0,4,29,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/20/74,1974,0.02,0,4,38,5
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/21/74,1974,0.43,0,3,41,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/22/74,1974,0.01,0,3,38,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/23/74,1974,0.24,0,0,48,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/24/74,1974,0,0.1,0,38,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/25/74,1974,0,0,0,43,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/26/74,1974,0.03,0,0,52,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/27/74,1974,0,0,0,57,40
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/28/74,1974,0.75,0,0,41,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/29/74,1974,0.03,0,0,36,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/30/74,1974,0,0,0,52,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/31/74,1974,0,0.1,0,57,24
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/1/74,1974,0.22,7.6,7,24,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/2/74,1974,0.05,2.4,6,18,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/3/74,1974,0.04,1.3,6,15,2
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/4/74,1974,0,0,7,12,0
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/5/74,1974,0.02,0.7,6,11,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/6/74,1974,0.11,2.7,6,18,-3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/7/74,1974,0.11,3.6,11,21,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/8/74,1974,0,0,11,20,-4
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/9/74,1974,0.01,0.4,11,23,0
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/10/74,1974,0.01,0.3,10,25,14
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/11/74,1974,0.08,2.4,10,28,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/12/74,1974,0,0.1,12,34,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/13/74,1974,0,0,9,47,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/14/74,1974,0,0,3,32,4
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/15/74,1974,0,0,3,24,3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/16/74,1974,0,0,3,34,3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/17/74,1974,0,0,2,33,24
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/18/74,1974,0,0.2,2,28,16
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/19/74,1974,0.1,0.3,2,38,23
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/20/74,1974,0.11,0,1,35,25
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/21/74,1974,0,0,1,41,24
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/22/74,1974,0.78,0,0,59,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/23/74,1974,0.05,0.4,0,39,20
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/24/74,1974,0.01,0.8,1,28,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/25/74,1974,0,0.2,0,25,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/26/74,1974,0,0.3,0,31,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/27/74,1974,0,0,0,40,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/28/74,1974,0,0,0,47,40
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/1/74,1974,0,0,0,40,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/2/74,1974,0,0,0,40,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/3/74,1974,0,0,0,56,36
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/4/74,1974,0.21,0,0,63,43
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/5/74,1974,0.38,0,0,63,36
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/6/74,1974,0,0,0,59,36
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/7/74,1974,0.03,0,0,59,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/8/74,1974,0.02,0.5,0,37,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/9/74,1974,0.06,0,0,35,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/10/74,1974,0.03,0,0,38,25
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/11/74,1974,0,0,0,41,21
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/12/74,1974,0,0,0,29,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/13/74,1974,0,0,0,28,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/14/74,1974,0,0,0,35,22
